Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
O96017	CHK2	CAMK	RAD53	0.413012487691682	1.73003474636362	2.1430472340553	2.17887967622318	1.13233738871878	1.13671474548885	0.0504048498304491	16
P04049	RAF1	TKL	RAF	0.129724393235143	1.88600056164819	2.01572495488333	2.06469430971007	0.912098706220528	0.925341675814194	0.039728908780997	4.88888888888889
Q05513	PKC[zeta]	AGC	PKC	0.447913267108541	1.51197673303617	1.95989000014471	1.99913227846877	1.12443901179724	1.13856791155356	0.0423866992689566	6.88888888888889
Q96Q40	PFTAIRE2	CMGC	CDK	0.452663169376415	1.52380510313776	1.97646827251418	1.98380264648756	1.13023407604825	1.12842587975772	0.00542458887160098	3.88888888888889
O75116	ROCK2	AGC	DMPK	0.430436973667595	1.54905380963891	1.97949078330651	1.97481729964203	1.11854128155482	1.12042312003442	0.0444936921161988	3.75
P49137	MAPKAPK2	CAMK	MAPKAPK	0.320869780047273	1.68259588124782	2.00346566129509	1.97142874730746	1.09891690402358	1.1013892821555	0.0315090652394705	23.8888888888889
O43293	DAPK3	CAMK	DAPK	0.555979101645233	1.51658089413839	2.07255999578362	1.95514678273227	1.19008748124264	1.16720810121901	0.0511598490158736	3.2
O95819	HGK/ZC1	STE	STE20	0.475318110549984	1.36815771922676	1.84347582977675	1.85630267721694	1.13429804773389	1.13429804773389	0	3
Q15131	CDK10	CMGC	CDK	0.391008769872407	1.45625891025143	1.84726768012383	1.85536353241151	1.09416224137653	1.07841892614064	0.0421531759502867	3.77777777777778
Q00535	CDK5	CMGC	CDK	0.304038733691068	1.52380510313776	1.82784383682883	1.84345084866822	1.04281409222833	1.04281409222833	0	4
Q16644	MAPKAPK3	CAMK	MAPKAPK	0.299570165146404	1.63034986796836	1.92992003311477	1.81907168000601	1.0951653329157	1.09311969624709	0.0318585906875264	28.1111111111111
Q9P1W9	Pim2	CAMK	PIM	0.281202776158454	1.64348379618496	1.92468657234341	1.79893076884869	1.09377592429889	1.07577389816333	0.0287974670661561	31.4444444444444
P17612	PKA[alpha]	AGC	PKA	0.257761818576343	1.54981434825258	1.80757616682892	1.79533748825178	1.08686984219808	1.10236555118147	0.0363417622037584	45
Q13237	PKG2	AGC	PKG	0.372210373044482	1.41861016002145	1.79082053306593	1.78855906442133	1.1088026390821	1.10245938281948	0.0260214305545396	31
Q15418	RSK3	AGC	RSK	0.0789711796176976	1.66701343045279	1.74598461007049	1.7830427926389	0.884525918236012	0.884525918236012	0	6
O15075	DCAMKL1	CAMK	DCAMKL	0.368788694765005	1.40907820602761	1.77786690079262	1.77786690079262	1.06590297900131	1.06590297900131	0	3
P15056	BRAF	TKL	RAF	0.0430301642136107	1.69607214351073	1.73910230772434	1.74280157386066	0.74203108676877	0.74203108676877	0	3
P10398	ARAF	TKL	RAF	0.0417287522769163	1.69211692534322	1.73384567762013	1.73992861201493	0.74203108676877	0.74203108676877	0	3
P11802	CDK4	CMGC	CDK	0.279014255846261	1.39794000867204	1.6769542645183	1.6769542645183	1.0083896317886	1.0083896317886	NA	4
P53778	p38[gamma]	CMGC	MAPK	0.232378317917893	1.33439365630651	1.56677197422441	1.66600045404716	0.980104330720026	1.00161783207368	0.0516067042827607	3.75
P11309	Pim1	CAMK	PIM	0.118934566703696	1.52380510313776	1.64273966984146	1.66362032781303	1.05176754859587	1.03551522333317	0.0329302477808286	47.7777777777778
O14920	IKK[beta]	Other	IKK	0.311269710168937	1.32201829278157	1.6332880029505	1.64206515299955	1.037363130907	1.04760942123762	0.0229114016964681	3.2
Q86V86	Pim3	CAMK	PIM	0.130769620859976	1.52380510313776	1.65457472399774	1.64160824135098	1.06172355073965	1.0650438663635	0.0116814370172454	43.8888888888889
Q13976	PKG1	AGC	PKG	0.200349367852908	1.45648810532164	1.65683747317455	1.58999928745654	1.06743225807255	1.05832760232054	0.0296633652319817	35.4444444444444
P31749	Akt1/PKB[alpha]	AGC	AKT	0.162893454135218	1.46602611185726	1.62891956599248	1.48731560378284	1.02259483591789	0.996270906292335	0.0552478955460738	20.3333333333333
O15111	IKK[alpha]	Other	IKK	0.230956306548115	1.21070579537442	1.44166210192254	1.48227640516626	0.973234372229223	0.983871392997631	0.0159555311526127	3.66666666666667
P31751	Akt2/PKB[beta]	AGC	AKT	0.117704611188933	1.42471407762963	1.54241868881856	1.46042211665469	0.991992697694826	0.969222330580213	0.0554051352789261	20.1111111111111
Q13153	PAK1	STE	STE20	0.0273945571842024	1.33322845155894	1.36062300874315	1.40640383337201	0.729405068052196	0.729405068052196	0	4
P24723	PKC[eta]	AGC	PKC	0.151909405150325	1.17233921909884	1.32424862424916	1.39318885308104	0.971477794344644	1.00748282260949	0.0446313620521811	10
P05129	PKC[gamma]	AGC	PKC	0.16669069933089	1.20158162839045	1.36827232772134	1.37894841396643	0.986264388088217	0.983183797087499	0.00822065734398738	9.88888888888889
Q15349	RSK1/p90RSK	AGC	RSK	0.0276111530560453	1.32146783001884	1.34907898307489	1.36135103191663	0.736088847278271	0.736088847278271	0	4
Q02156	PKC[epsilon]	AGC	PKC	0.0453337661553752	1.29633601233118	1.34166977848655	1.35066514128786	0.914969326955958	0.936109462474877	0.048198580852474	14.8888888888889
P41743	PKC[iota]	AGC	PKC	0.0266794137807738	1.31427552015719	1.34095493393796	1.33161408331	0.831505376409399	0.825843041699055	0.011168338147047	8.66666666666667
Q04759	PKC[theta]	AGC	PKC	0.0288763212879714	1.31427552015719	1.34315184144516	1.32057210338788	0.908046450511614	0.911403456878969	0.00586006640597227	16.3333333333333
P17252	PKC[alpha]	AGC	PKC	0.0284539327690295	1.10880672093551	1.13726065370454	1.18735398376688	0.934520009071354	0.949415675243773	0.0178594288094437	22.1111111111111
P05771	PKC[beta]	AGC	PKC	0.135420484826282	1.0175630537397	1.15298353856599	1.170747702158	0.930505592296324	0.930505592296324	0	6
Q96GD4	AurB/Aur1	Other	AUR	0.0961103340836561	0.97416391280206	1.07027424688572	1.07783528383016	0.85126656590215	0.866929690614245	0.0310805495567941	3.77777777777778
O14965	AurA/Aur2	Other	AUR	0.0852160792704383	0.95347409753673	1.03869017680717	1.04011946473367	0.841574037272488	0.841574037272488	0	4
Q15139	PKD1	CAMK	PKD	0.00809087108216039	1.02578429167627	1.03387516275843	1.03970050050027	0.606409642034662	0.606409642034662	0	4
Q05655	PKC[delta]	AGC	PKC	0.0418399510805874	0.984484012131866	1.02632396321245	0.976731074536941	0.921301061691313	0.902610688940821	0.0229542817764695	17
O75582	MSK1	AGC	RSK	0.00593009593934578	0.94145555310525	0.947385649044596	0.936006504906925	0.636033049006941	0.636033049006941	0	5
Q16566	CaMK4	CAMK	CAMK1	0.0698619058455128	0.875662923417141	0.945524829262654	0.925022739326362	0.888210575763403	0.885713705016655	0.0102345295342072	8.11111111111111
P51812	RSK2	AGC	RSK	0.00280936439634974	0.914923040040237	0.917732404436587	0.909191930440452	0.643391560055724	0.643391560055724	0	6
Q16512	PKN1/PRK1	AGC	PKN	0.113171812826346	0.923695880522876	1.03686769334922	0.891813965429572	0.847484555602844	0.803992221349032	0.0863283260299492	3.55555555555556
Q00526	CDK3	CMGC	CDK	0.483093542241207	1.23384681762537	1.71694035986658	0.764118201370358	1.09688951132987	0.751372463315476	0.409788356295217	4
Q00534	CDK6	CMGC	CDK	0.0198855557858939	0.68625725408125	0.706142809867143	0.709026142434277	0.66247631444082	0.66247631444082	0	3
