Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P11309	Pim1	CAMK	PIM	0.952280413907173	1.33060334072231	2.28288375462948	2.38933983691012	0.872076642093489	0.877335549606742	0.0129722408150363	47.7777777777778
Q13131	AMPK[alpha]1	CAMK	CAMKL	1.00660748853419	1.32888590171521	2.3354933902494	2.36451625318509	1.02026053921434	1.01830888507562	0.0315020717621014	9.44444444444444
O43293	DAPK3	CAMK	DAPK	0.650164773639094	1.62439496497734	2.27455973861644	2.34872198600186	1.03960802805927	1.06038017583954	0.0464479344753541	3.2
Q16566	CaMK4	CAMK	CAMK1	0.956765500632211	1.42824818340986	2.38501368404208	2.34141628459294	1.02300197424248	1.0317977769026	0.0473505880078421	8.11111111111111
Q86V86	Pim3	CAMK	PIM	0.975001037981648	1.31631744947082	2.29131848745247	2.24933735386594	0.878218127186809	0.87916700343912	0.010766013090408	43.8888888888889
Q96GD4	AurB/Aur1	Other	AUR	0.448362197316377	1.58651427358904	2.03487647090542	2.05630767289398	0.919307739964527	0.913456536880763	0.0116106211726289	3.77777777777778
Q9P1W9	Pim2	CAMK	PIM	0.621424333337538	1.30623336418604	1.92765769752358	2.0318907988718	0.865743106582471	0.877417591522259	0.0366070342662442	31.4444444444444
O43930	PRKY	AGC	PKA	0.508371542030022	1.20523403895446	1.71360558098449	1.86646109162978	0.926522877498691	0.997501709165452	0.121167968148194	7.66666666666667
Q96Q40	PFTAIRE2	CMGC	CDK	0.503049804158534	1.40748449657629	1.91053430073482	1.84031252024521	0.944564803457362	0.929507751306841	0.045171156451562	3.88888888888889
Q96S38	RSKL1	AGC	RSKL	0.453457336521869	1.3767507096021	1.83020804612397	1.83020804612397	0.924361747451501	0.924361747451501	NA	3
Q15349	RSK1/p90RSK	AGC	RSK	0.316681141088631	1.4205645570621	1.73724569815073	1.71778586693766	0.830061166349324	0.830061166349324	0	4
O14757	CHK1	CAMK	CAMKL	0.400653512586121	1.27882783683176	1.67948134941788	1.70254590038093	0.869391629517707	0.88833548868414	0.0294285830489948	7
Q14164	IKK[epsilon]	Other	IKK	0.473835208652043	1.18665811898827	1.66049332764031	1.69810228280479	0.916710451181919	0.907089018760182	0.0190919380830968	4.77777777777778
Q13535	ATR	Atypical	PIKK	0.355671314159243	1.2907907447832	1.64646205894245	1.67530608613823	0.860113065576411	0.849645229775874	0.0314035074016109	4.88888888888889
Q9HBY8	SGK2	AGC	SGK	0.540419602942527	1.23533740879846	1.77575701174099	1.66522466832204	0.904293835882469	0.876078194624364	0.071533660348597	11.5555555555556
Q00535	CDK5	CMGC	CDK	0.269022963655006	1.36664421544716	1.63566717910217	1.64115180990392	0.794102642071012	0.794102642071012	0	4
P42345	mTOR/FRAP	Atypical	PIKK	0.347997458633819	1.23182362447295	1.57982108310677	1.61546738450575	0.845725452807729	0.865281258833541	0.0293337090387188	5.33333333333333
Q00537	PCTAIRE2	CMGC	CDK	0.287350298372789	1.2839966563652	1.57134695473799	1.57134695473799	0.794179682576154	0.794179682576154	NA	3
P17612	PKA[alpha]	AGC	PKA	0.282158666010067	1.18008355118383	1.4622422171939	1.5056784017565	0.82710116119388	0.824125806230295	0.014324988740609	45
Q15418	RSK3	AGC	RSK	0.245574792473398	1.20088938603321	1.44646417850661	1.44718582707853	0.792470324708948	0.792470324708948	0	6
P50613	CDK7	CMGC	CDK	0.209148285333613	1.15067667790269	1.35982496323631	1.44558353134825	0.766414779946147	0.762126777855652	0.0264570223540788	5.44444444444444
Q13976	PKG1	AGC	PKG	0.298916913778694	1.17313350181865	1.47205041559735	1.4294570601181	0.81609605620458	0.812634795916575	0.0320144858493467	35.4444444444444
P16066	ANP[alpha]	RGC	RGC	0.158972372961059	1.18884292640356	1.34781529936462	1.37824227769185	0.77348624019786	0.773235749726022	0.00818185635233597	16.2222222222222
Q9UBS0	p70S6K[beta]	AGC	RSK	0.25061462086918	1.09248476275769	1.34309938362687	1.33796029172788	0.816813310494426	0.816147966450573	0.0455015939164124	21.5555555555556
P51817	PRKX	AGC	PKA	0.313025348213108	1.08651048601537	1.39953583422847	1.32605800136591	0.833256181124937	0.818838617304419	0.0524624687889174	27.8888888888889
P04049	RAF1	TKL	RAF	0.199840622856682	1.12458114235605	1.32442176521273	1.29440994524366	0.748728061329651	0.736682062129623	0.0361379976000823	4.88888888888889
P23443	p70S6K	AGC	RSK	0.110319745432464	1.05142775990943	1.16174750534189	1.21427165131202	0.735991833767611	0.717193885788708	0.0316368571901985	14
Q00534	CDK6	CMGC	CDK	0.165043212447635	0.948250029083775	1.11329324153141	1.10780879470283	0.684154981779353	0.684154981779353	0	3
P49137	MAPKAPK2	CAMK	MAPKAPK	0.0247346177117782	1.02414379813506	1.04887841584683	1.08146642505695	0.696243294152736	0.699752915895018	0.0331703739231467	23.8888888888889
Q16644	MAPKAPK3	CAMK	MAPKAPK	0.0136730089328551	1.0065811129879	1.02025412192075	1.00341828599712	0.687953933078701	0.712197178404845	0.0531805418503751	28.1111111111111
Q15139	PKD1	CAMK	PKD	0.055336587700628	0.909257754173959	0.964594341874587	0.985311488127662	0.550982338197201	0.550982338197201	0	4
O15111	IKK[alpha]	Other	IKK	0.130290212577275	0.802668804168746	0.93295901674602	0.924861978827801	0.662708739333584	0.648734599724504	0.0209612094136201	3.66666666666667
Q13153	PAK1	STE	STE20	0.0426868071328464	0.861129888583079	0.903816695715925	0.924482235856591	0.520436250855608	0.520436250855608	0	4
O96017	CHK2	CAMK	RAD53	0.15968654265039	0.974559478313448	1.13424602096384	0.921905849593589	0.715663704645367	0.65691854401389	0.104677056812894	16
Q8NI60	ADCK3	Atypical	ABC1	0.0469452418039976	0.860026226660595	0.906971468464592	0.868894837906269	0.481309390169045	0.418269351520194	0.138082104575935	5.33333333333333
O14920	IKK[beta]	Other	IKK	0.124735483820741	0.745434200241361	0.870169684062102	0.863609241444585	0.644814758487704	0.652237314679719	0.0165973402121589	3.2
P53778	p38[gamma]	CMGC	MAPK	0.0638529576936479	0.780686676528649	0.844539634222297	0.863186388394718	0.562371994474382	0.581932115946777	0.0554010395088415	3.75
Q16512	PKN1/PRK1	AGC	PKN	0.215441160511951	0.980114090597762	1.19555525110971	0.840372659341326	0.648228407554574	0.546828537674871	0.205378430922639	3.55555555555556
O15075	DCAMKL1	CAMK	DCAMKL	0.102926136185549	0.714495163845348	0.817421300030897	0.817421300030897	0.620234573490083	0.620234573490083	0	3
P48729	CK1[alpha]	CK1	CK1	0.0225371769548181	0.695392532570602	0.71792970952542	0.74930681968207	0.543006397842074	0.544340213777152	0.0351236173543509	6.88888888888889
P11802	CDK4	CMGC	CDK	0.0726296369609765	0.673664139071249	0.746293776032225	0.746293776032225	0.578361676474156	0.578361676474156	NA	4
O76039	CDKL5	CMGC	CDKL	0.0620158597083721	0.667679012221937	0.729694871930309	0.729694871930309	0.584299735087254	0.584299735087254	0	4
P45983	JNK1	CMGC	MAPK	0.0016444449790198	0.685828515761845	0.687472960740865	0.67132688822711	0.468568100686846	0.468568100686846	0	10
P53779	JNK3	CMGC	MAPK	0.0016444449790198	0.685828515761845	0.687472960740865	0.67132688822711	0.468568100686846	0.468568100686846	0	10
Q15759	p38[beta]	CMGC	MAPK	0.0383375708555782	0.629124893509557	0.667462464365136	0.667462464365136	0.497023046969187	0.497023046969187	0.0106229189580838	3.5
P06493	CDC2/CDK1	CMGC	CDK	0.021374426124427	0.654595875393557	0.675970301517984	0.653506196120931	0.494760363052745	0.455464708376013	0.0741832476884066	6.22222222222222
Q00526	CDK3	CMGC	CDK	0.0259941784332099	0.527942081072911	0.55393625950612	0.648783654660658	0.437318206203663	0.504294314177065	0.0794695341672461	4
Q16539	MAPK14	CMGC	MAPK	0.0481028770305663	0.653989502399091	0.702092379429657	0.642636969384857	0.510020161504587	0.445252153745143	0.112624602631094	6.33333333333333
P45984	JNK2	CMGC	MAPK	0.0057524147729362	0.596803137799715	0.602555552572651	0.579265531842798	0.451269547935426	0.431584004803976	0.0402324154073044	8.22222222222222
O15264	p38[delta]	CMGC	MAPK	0.0129381122428318	0.582003223160118	0.59494133540295	0.573001041243463	0.481871210284749	0.460975915329821	0.0447969685603596	7.11111111111111
Q13164	ERK5	CMGC	MAPK	0.023909699068184	0.558133000769211	0.582042699837395	0.547744247680192	0.459184563076161	0.427452080665242	0.0634649648218379	4.5
P15056	BRAF	TKL	RAF	0.0154160676561162	0.518304698578241	0.533720766234357	0.523661179750234	0.326114518505666	0.326114518505666	0	3
P10398	ARAF	TKL	RAF	0.0150319537653676	0.50583639333833	0.520868347103698	0.520799118887217	0.326114518505666	0.326114518505666	0	3
P27361	ERK1	CMGC	MAPK	0.00369331804358752	0.487577726428451	0.491271044472038	0.503070351926785	0.38403561571174	0.406898303161881	0.0496685049087097	6.66666666666667
P24941	CDK2	CMGC	CDK	0.00664736328385855	0.455946189956461	0.46259355324032	0.430935240131128	0.388019795552475	0.379499301821332	0.0419368735382822	5.66666666666667
P28482	ERK2	CMGC	MAPK	0.00152615050537538	0.369735007035245	0.371261157540621	0.355016906055911	0.324740700492897	0.313399063749908	0.0426841478222318	5.875
